RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019
1272,189,Nueces County,County,TX,TX,Corpus Christi,48,355,158800,158432,158691,159057,159671,159591,159743,160270,161146,161865,162555,163983
2323,190,Hamilton County,County,TN,TN,Chattanooga,47,65,184833,186402,188104,189164,189995,190423,191004,191765,192685,193485,193683,194046
1894,191,Madison County,County,AL,AL,Huntsville,1,89,183948,183781,183920,184611,186056,187486,188681,189405,190551,191485,192821,194723
1161,192,Marion County,County,FL,FL,Ocala,12,83,152919,154341,155602,156300,156734,157076,157844,158705,159580,160419,160753,161722
373,193,Anoka County,County,MN,MN,Minneapolis-St. Paul-Bloomington,27,3,266108,267206,267017,266781,267467,269003,270985,272041,272572,273173,273840,273950
2552,194,Somerset County,County,NJ,NJ,New York-Newark-Jersey City,34,35,428136,428290,426642,424973,424810,426494,428565,429307,428695,426929,424848,422734
1916,195,Manatee County,County,FL,FL,North Port-Sarasota-Bradenton,12,81,273745,275209,274917,274420,273143,273482,274871,275949,276647,276921,277298,277569
1638,196,Collier County,County,FL,FL,Naples-Immokalee-Marco Island,12,21,341712,341218,341065,341045,340683,340010,340242,340316,339254,338125,337400,338507
1893,197,Luzerne County,County,PA,PA,Scranton--Wilkes-Barre--Hazleton,42,79,109141,109580,110109,110570,110878,111266,112195,113260,113904,114012,113966,114284
2912,198,Cumberland County,County,NC,NC,Fayetteville,37,51,125175,125647,126063,126845,127152,127269,127199,127419,127577,127595,128158,128932
3269,199,Saint Louis City,County,MO,MO,St. Louis,29,510,123939,124533,124422,124014,123828,124054,123971,123938,124158,124356,125120,126114
3158,200,Chesterfield County,County,VA,VA,Richmond,51,41,250119,250559,251372,252967,254149,255165,256085,256943,257524,258095,258262,258607
1171,201,Marion County,County,OR,OR,Salem,41,47,291276,292526,293635,294099,294871,295989,297312,298014,298162,297495,297409,297891
2151,202,Brazoria County,County,TX,TX,Houston-The Woodlands-Sugar Land,48,39,231297,232166,232646,233244,233836,234745,235505,235197,235029,234763,235325,235639
1887,203,Loudoun County,County,VA,VA,Washington-Arlington-Alexandria,51,107,536586,540624,543689,546034,546946,548478,548264,548877,550941,553439,556421,557993
2515,204,Rockland County,County,NY,NY,New York-Newark-Jersey City,36,87,477615,478656,479663,480114,479089,477624,475184,474920,474882,473971,472706,471170
98,205,Bell County,County,TX,TX,Killeen-Temple,48,27,149005,149360,149876,150693,151618,152546,153399,153834,154419,155104,156028,157093
1922,206,McHenry County,County,IL,IL,Chicago-Naperville-Elgin,17,111,217376,217989,218916,219051,218994,218842,219065,219141,218831,218103,217438,218121
1771,207,Henrico County,County,VA,VA,Richmond,51,87,249268,250239,250414,249898,249565,250263,251198,253060,254479,255599,255714,255958
470,208,Davis County,County,UT,UT,Ogden-Clearfield,49,11,344710,346965,349087,350475,351786,353875,355775,357433,358359,359115,361230,362609
823,209,Albany County,County,NY,NY,Albany-Schenectady-Troy,36,1,228012,229725,231456,233032,233722,233582,232895,231561,230640,229775,230789,231180
1150,210,Lorain County,County,OH,OH,Cleveland-Elyria,39,93,149568,150113,150664,151647,153179,154343,154997,154710,154901,155112,155604,156030
1849,211,Larimer County,County,CO,CO,Fort Collins,8,69,408407,409982,411158,411241,410987,410586,412069,413097,414698,414494,415349,416234
3112,212,Northampton County,County,PA,PA,Allentown-Bethlehem-Easton,42,95,213982,214920,216380,217143,217892,217924,217534,217111,217078,217420,217752,218251
2259,213,Escambia County,County,FL,FL,Pensacola-Ferry Pass-Brent,12,33,161480,161588,161287,161310,161730,162424,163650,164861,165818,166286,166423,166860
2255,214,Dutchess County,County,NY,NY,New York-Newark-Jersey City,36,27,295936,298697,300209,300950,302399,302889,304688,305056,305991,306746,307379,307840
219,215,Lake County,County,FL,FL,Orlando-Kissimmee-Sanford,12,69,222560,224039,224500,224063,224345,226146,227390,228248,228156,228835,230547,231952
1701,216,Fayette County,County,KY,KY,Lexington-Fayette,21,67,194188,195760,196387,196902,197498,198302,198915,199839,200302,200989,201512,202417
2877,217,Winnebago County,County,IL,IL,Rockford,17,201,111019,111236,112467,113387,114413,114646,114653,115180,115150,115271,115233,114835
3013,218,Rockingham County,County,NH,NH,Boston-Cambridge-Newton,33,15,365533,365290,363994,363230,364876,367839,369790,370127,370339,370173,371215,371183
1549,219,Boulder County,County,CO,CO,Boulder,8,13,558685,560223,561898,563815,565813,567554,568392,568926,569024,567429,567188,568861
2616,220,Anchorage Borough,County,AK,AK,Anchorage,2,20,292769,297110,302027,311001,314107,317036,317576,319914,322670,322507,322871,321290
2702,221,Galveston County,County,TX,TX,Houston-The Woodlands-Sugar Land,48,167,223879,225809,227747,228647,229090,229118,228733,228695,229143,229868,231163,231961
2929,222,Gloucester County,County,NJ,NJ,Philadelphia-Camden-Wilmington,34,15,203644,204757,205596,207007,207538,208361,208969,209378,209241,209192,209142,209532
1101,223,Howard County,County,MD,MD,Baltimore-Columbia-Towson,24,27,454716,453809,454516,456503,457884,459200,458870,457887,457694,457195,456256,455402
1670,224,Douglas County,County,CO,CO,Denver-Aurora-Lakewood,8,35,528121,527316,528898,529787,530994,532041,532992,534545,534875,535437,535402,535552
2775,225,Lancaster County,County,NE,NE,Lincoln,31,109,194530,195555,196610,197934,198680,199427,199486,199313,198968,199022,199821,200678
3141,226,Spartanburg County,County,SC,SC,Spartanburg,45,83,150911,151902,152504,153068,153569,154320,155055,155800,156552,157249,158109,158916
2911,227,Cumberland County,County,ME,ME,Portland-South Portland,23,5,316188,316478,315848,316565,317398,319880,323083,325437,327964,329661,330814,330823
1110,228,Ingham County,County,MI,MI,Lansing-East Lansing,26,65,141059,141929,142778,143545,144325,144707,144602,144438,144795,145502,146061,146456
159,229,Erie County,County,PA,PA,Erie,42,49,128109,128458,128802,129419,130034,130536,130809,131052,130974,131149,131161,131654
1891,230,Lubbock County,County,TX,TX,Lubbock,48,303,143578,143931,143896,144128,144239,144814,145553,145969,146264,145971,146210,146753
3131,231,Saint Lucie County,County,FL,FL,Port St. Lucie,12,111,220178,220772,220976,222230,223021,223382,223839,224493,225504,226400,227111,227891
232,232,Leon County,County,FL,FL,Tallahassee,12,73,185960,186078,185820,186066,186652,187821,188401,188783,188891,189458,189202,189014
1057,233,Greene County,County,MO,MO,Springfield,29,77,142460,143198,143910,144371,145277,146254,147452,148040,148690,149277,150472,151063
2318,234,Hamilton County,County,IN,IN,Indianapolis-Carmel-Anderson,18,57,286997,286841,287187,287351,288768,289524,290105,290570,291683,292630,293529,294730
2133,235,Atlantic County,County,NJ,NJ,Atlantic City-Hammonton,34,1,190393,192655,194734,195902,196721,197228,197785,198150,198323,197541,196738,196639
2987,236,New London County,County,CT,CT,Norwich-New London,9,11,242117,243095,244686,246137,246749,246634,246848,246615,247118,246868,246621,246842
3122,237,Saint Clair County,County,IL,IL,St. Louis,17,163,111104,111963,112590,112813,112825,112632,112487,112196,111986,111923,112503,113208
3261,238,San Luis Obispo County,County,CA,CA,San Luis Obispo-Paso Robles-Arroyo Grande,6,79,623120,620685,621993,624690,631393,633112,631247,630120,630754,633085,633447,633941
563,239,Horry County,County,SC,SC,Myrtle Beach-Conway-North Myrtle Beach,45,51,187024,188438,188604,188632,187933,188138,188706,189369,189999,190242,190979,191757
1900,240,Madison County,County,IL,IL,St. Louis,17,119,123475,124043,124362,124209,123958,124056,124558,125102,125283,125815,126131,126825
1957,241,Osceola County,County,FL,FL,Orlando-Kissimmee-Sanford,12,97,224245,227323,229101,230918,231153,231941,232887,233050,233683,233878,234874,235468
1650,242,Dauphin County,County,PA,PA,Harrisburg-Carlisle,42,43,167419,167698,167993,168391,169120,169826,170250,170533,170990,171402,171883,172254
999,243,Durham County,County,NC,NC,Durham-Chapel Hill,37,63,246857,248062,248817,250015,251268,252502,252974,254136,255316,256629,257034,258027
2849,244,Saint Joseph County,County,IN,IN,South Bend-Mishawaka,18,141,128405,128788,129503,129567,130276,130927,131816,132822,133371,133891,134179,134485
1608,245,Chatham County,County,GA,GA,Savannah,13,51,189216,189816,190801,191475,192044,192262,193141,193693,194573,194800,195269,195715
1300,246,Ottawa County,County,MI,MI,Grand Rapids-Wyoming,26,139,234324,235716,236072,236280,236744,238017,239383,240381,241374,241705,242233,242111
3016,247,Rutherford County,County,TN,TN,Nashville-Davidson--Murfreesboro--Franklin,47,149,246489,246716,247483,248704,249425,250169,250615,251449,252477,253756,255284,256666
2779,248,Lexington County,County,SC,SC,Columbia,45,63,170021,170438,170615,170947,171515,172462,173218,174211,174839,175375,175841,176590
3025,249,Santa Cruz County,County,CA,CA,Santa Cruz-Watsonville,6,87,860242,861811,858036,861265,860895,864859,864810,859359,856497,855203,853727,850913
1622,250,Clayton County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,63,128140,129735,131643,132759,134588,135550,135993,136590,137636,138675,139839,140694
1196,251,Merced County,County,CA,CA,Merced,6,47,274521,273847,273161,274754,277436,279591,279372,279038,278774,279654,279259,279144
2668,252,Cleveland County,County,OK,OK,Oklahoma City,40,27,164376,165063,165388,165803,166183,166929,167629,168277,168687,169174,169517,169983
423,253,Caddo Parish,County,LA,LA,Shreveport-Bossier City,22,17,114046,112839,111870,111263,111202,111017,111052,110915,110652,110506,110918,111476
329,254,Weld County,County,CO,CO,Greeley,8,123,374992,376131,376404,376473,376271,377286,377887,379213,380169,380741,381529,381868
625,255,Marin County,County,CA,CA,San Francisco-Oakland-Hayward,6,41,1192347,1189223,1189974,1189313,1192508,1193268,1189168,1180042,1171372,1167889,1170374,1174129
2754,256,Jefferson County,County,TX,TX,Beaumont-Port Arthur,48,245,112881,113222,113729,113905,113868,113647,113683,114156,114614,114473,114147,114057
2575,257,Thurston County,County,WA,WA,Olympia-Tumwater,53,67,322506,323500,324958,325484,328063,330661,333172,334188,334798,336250,339139,341835
1138,258,Kitsap County,County,WA,WA,Bremerton-Silverdale,53,35,369863,373840,376587,378267,379353,380679,382698,382199,383371,384562,388358,390507
2761,259,Kalamazoo County,County,MI,MI,Kalamazoo-Portage,26,77,170453,171248,172709,174451,175723,176443,176656,176785,176830,176922,177310,178133
328,260,Webb County,County,TX,TX,Laredo,48,479,174616,174603,174890,175109,175179,175037,174786,174542,174583,175580,175359,174033
410,261,Brown County,County,WI,WI,Green Bay,55,9,178276,179130,180082,180492,181409,182237,183332,183881,184321,184676,185097,185950
1509,262,Alachua County,County,FL,FL,Gainesville,12,1,192273,193254,193844,194859,195709,196648,197815,198892,200211,200879,201022,201172
562,263,Hinds County,County,MS,MS,Jackson,28,49,89494,89923,90900,92198,92856,93460,93750,94136,93802,93515,92438,91605
1761,264,Harford County,County,MD,MD,Baltimore-Columbia-Towson,24,25,290844,291710,292949,292470,292816,293607,294792,295480,296108,296469,297005,298387
1503,265,Yakima County,County,WA,WA,Yakima,53,77,212937,213915,214666,215480,217235,220234,223096,226338,228012,229079,231301,233882
3173,266,Norfolk City,County,VA,VA,Virginia Beach-Norfolk-Newport News,51,710,201550,202740,203865,204420,204307,204298,205011,205844,206757,207366,207554,207886
2399,267,Mahoning County,County,OH,OH,Youngstown-Warren-Boardman,39,99,94805,95282,95529,95668,95751,96341,96935,97007,96962,96856,97061,97353
2156,268,Buncombe County,County,NC,NC,Asheville,37,21,293537,293736,294481,294810,295440,296308,297466,298038,299261,299955,301358,301901
3061,269,Washington County,County,MN,MN,Minneapolis-St. Paul-Bloomington,27,163,315173,316087,315491,315318,316014,318383,319985,321590,322814,323436,323376,324113
2914,270,Cumberland County,County,PA,PA,Harrisburg-Carlisle,42,41,209848,210319,210641,210677,210140,210260,210991,211843,212478,212810,213002,213161
2429,271,McLennan County,County,TX,TX,Waco,48,309,158510,159450,160162,160603,161281,161829,162566,162844,163916,164220,164467,164853
1283,272,Oneida County,County,NY,NY,Utica-Rome,36,65,136749,136806,137519,137661,138311,138834,139785,140425,141046,141691,142533,143277
3225,273,Saint Tammany Parish,County,LA,LA,New Orleans-Metairie,22,103,209331,208828,210962,212369,213810,213988,214354,213962,214704,214918,215606,217653
2699,274,Frederick County,County,MD,MD,Washington-Arlington-Alexandria,24,21,342284,342650,342012,340720,339947,340254,340366,340380,340326,340066,339320,339648
802,275,Weber County,County,UT,UT,Ogden-Clearfield,49,57,273001,274045,277199,278647,279884,280657,282484,284193,285333,286296,287685,288989
225,276,Lake County,County,OH,OH,Cleveland-Elyria,39,85,155823,157531,159019,160369,160595,160536,160243,160109,160348,160429,161101,161766
2967,277,Montgomery County,County,AL,AL,Montgomery,1,101,97265,97884,98444,98809,98759,98764,98617,98633,98697,98939,99040,99195
344,278,York County,County,SC,SC,Charlotte-Concord-Gastonia,45,91,209918,211752,213390,215403,217069,218671,219960,221823,224153,226613,228560,230538
3254,279,Chesapeake City,County,VA,VA,Virginia Beach-Norfolk-Newport News,51,550,273476,274469,275314,276201,277102,277823,278582,279033,279708,279764,279231,279015
126,280,Clay County,County,MO,MO,Kansas City,29,47,199816,200613,201387,202400,203542,204426,204661,204830,204832,205300,206182,207365
2770,281,Lafayette Parish,County,LA,LA,Lafayette,22,55,175133,174753,174144,174388,174787,175433,175582,176127,176283,176052,175741,175789
864,282,Benton County,County,AR,AR,Fayetteville-Springdale-Rogers,5,7,195980,196305,196890,197540,198243,198882,200407,201680,202695,203361,204561,205797
418,283,Butte County,County,CA,CA,Chico,6,7,301702,310398,316285,320481,323644,327842,330823,332569,332930,333623,335284,335308
2529,284,Saratoga County,County,NY,NY,Albany-Schenectady-Troy,36,91,268691,269032,267820,267756,268552,271011,272328,272047,271034,269410,268301,267393
2744,285,Jefferson County,County,MO,MO,St. Louis,29,99,172585,173449,174346,175071,176023,176917,177729,178164,178344,178816,179363,180628
1946,286,Niagara County,County,NY,NY,Buffalo-Cheektowaga-Niagara Falls,36,63,145119,146407,147859,148528,149555,150462,151403,151920,152087,152356,152832,153713
2885,287,Barnstable County,County,MA,MA,Barnstable Town,25,1,433963,431683,431042,432532,437178,440083,440074,438049,435994,434308,433731,433684
2949,288,Lackawanna County,County,PA,PA,Scranton--Wilkes-Barre--Hazleton,42,69,133658,134655,135319,136110,136263,136599,136361,136386,136624,137008,136940,136504
2188,289,Cherokee County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,57,275007,276544,278683,280101,281175,282148,283547,284694,285138,285883,286362,286537
1480,290,Warren County,County,OH,OH,Cincinnati,39,165,240507,242238,243431,244106,244238,244945,245574,246523,248355,249436,250077,250086
235,291,Linn County,County,IA,IA,Cedar Rapids,19,113,159759,160297,161013,161852,161876,161926,161884,162306,162602,162719,163285,163696
2112,292,Yavapai County,County,AZ,AZ,Prescott,4,25,306342,306286,306145,307381,309223,311932,313710,315536,316171,316082,315468,315205
2583,293,Trumbull County,County,OH,OH,Youngstown-Warren-Boardman,39,155,92688,93958,95788,96462,95947,95087,94374,94381,95051,96030,97389,97563
725,294,Smith County,County,TX,TX,Tyler,48,423,156199,156833,158069,159592,161880,163136,164896,165753,167275,168266,169582,171290
2252,295,Dona Ana County,County,NM,NM,Las Cruces,35,13,177309,178496,178348,177693,177886,178317,178820,178394,177785,176456,174716,173258
3070,296,Washington County,County,PA,PA,Pittsburgh,42,125,166137,167132,167877,168897,169776,170513,171021,171099,171732,171867,172379,172694
2619,297,Arlington County,County,VA,VA,Washington-Arlington-Alexandria,51,13,715400,722708,728763,733696,736939,740033,742037,746523,751256,754478,755133,756495
1032,298,Gaston County,County,NC,NC,Charlotte-Concord-Gastonia,37,71,169292,170413,171579,172331,173274,173992,175275,175943,176792,177276,177723,178702
3219,299,Richmond City,County,VA,VA,Richmond,51,760,227707,227519,228573,229324,231348,232620,233768,235157,236673,238224,240022,241507
553,300,Henry County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,151,186239,186595,188489,191025,192652,193575,194401,195744,196623,197461,198327,200367
1809,301,Jackson County,County,OR,OR,Medford,41,29,320500,321442,321233,319950,318934,319194,318971,318830,318861,319457,320326,322164
